Trajectory Recorded at ,Thu Oct 29 17:15:06 2020,Duration: 13.6052s

Time Stamp,Time Stamp,Position,Position,Position,Position,Position,Position,Velocity,Velocity,Velocity,Velocity,Velocity,Velocity
seconds,nseconds,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,
0,0,0.0298794,-0.869453,-1.91931,0.000126123,-0.0031085,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298813,-0.869452,-1.9193,0.000126123,-0.00310898,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298832,-0.869452,-1.9193,0.000126123,-0.00310946,9.15527e-05,0,0,0,0,0,0,
0,0,0.0298852,-0.869451,-1.9193,0.000126123,-0.00310993,9.17912e-05,0,0,0,0,0,0,
0,0,0.0298871,-0.869451,-1.9193,0.000126123,-0.00311041,9.17912e-05,0,0,0,0,0,0,
0,0,0.029889,-0.869451,-1.9193,0.000126123,-0.00311089,9.17912e-05,0,0,0,0,0,0,
0,0,0.0298909,-0.86945,-1.9193,0.000126123,-0.00311136,9.17912e-05,0,0,0,0,0,0,
0,0,0.0298928,-0.86945,-1.9193,0.000126362,-0.00311184,9.17912e-05,0,0,0,0,0,0,
0,0,0.0298947,-0.869449,-1.9193,0.000126362,-0.00311232,9.17912e-05,0,0,0,0,0,0,
0,0,0.0298966,-0.869449,-1.9193,0.0001266,-0.00311279,9.17912e-05,0,0,0,0,0,0,
0,0,0.0298985,-0.869448,-1.9193,0.0001266,-0.00311327,9.17912e-05,0,0,0,0,0,0,
0,0,0.0299004,-0.869448,-1.9193,0.0001266,-0.00311375,9.17912e-05,0,0,0,0,0,0,
0,0,0.0299023,-0.869447,-1.9193,0.0001266,-0.00311422,9.17912e-05,0,0,0,0,0,0,
0,0,0.0299042,-0.869447,-1.9193,0.0001266,-0.0031147,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299061,-0.869446,-1.9193,0.0001266,-0.00311518,9.20296e-05,0,0,0,0,0,0,
0,0,0.029908,-0.869446,-1.9193,0.0001266,-0.00311565,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299099,-0.869445,-1.9193,0.0001266,-0.00311613,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299119,-0.869445,-1.9193,0.0001266,-0.00311661,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299138,-0.869444,-1.9193,0.0001266,-0.00311708,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299157,-0.869444,-1.9193,0.0001266,-0.00311756,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299176,-0.869443,-1.9193,0.0001266,-0.00311804,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299195,-0.869443,-1.9193,0.0001266,-0.00311852,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299214,-0.869442,-1.9193,0.0001266,-0.00311899,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299233,-0.869442,-1.9193,0.0001266,-0.00311947,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299252,-0.869441,-1.9193,0.0001266,-0.00311995,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299271,-0.869441,-1.9193,0.000126362,-0.00312042,9.20296e-05,0,0,0,0,0,0,
0,0,0.029929,-0.86944,-1.9193,0.000126362,-0.0031209,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299309,-0.86944,-1.9193,0.000126362,-0.00312138,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299328,-0.869439,-1.9193,0.000126362,-0.00312185,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299347,-0.869439,-1.9193,0.000126362,-0.00312233,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299367,-0.869438,-1.9193,0.0001266,-0.00312281,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299386,-0.869438,-1.9193,0.0001266,-0.00312328,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299405,-0.869437,-1.9193,0.0001266,-0.00312376,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299424,-0.869437,-1.9193,0.0001266,-0.00312424,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299443,-0.869436,-1.9193,0.0001266,-0.00312471,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299462,-0.869436,-1.9193,0.0001266,-0.00312519,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299481,-0.869435,-1.9193,0.0001266,-0.00312567,9.20296e-05,0,0,0,0,0,0,
0,0,0.02995,-0.869435,-1.9193,0.0001266,-0.00312614,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299519,-0.869434,-1.9193,0.0001266,-0.00312662,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299538,-0.869434,-1.9193,0.0001266,-0.0031271,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299557,-0.869433,-1.9193,0.0001266,-0.00312757,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299576,-0.869433,-1.9193,0.0001266,-0.00312805,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299595,-0.869432,-1.9193,0.0001266,-0.00312853,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299614,-0.869432,-1.9193,0.0001266,-0.00312901,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299634,-0.869431,-1.9193,0.0001266,-0.00312948,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299653,-0.869431,-1.9193,0.0001266,-0.00312996,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299672,-0.86943,-1.9193,0.0001266,-0.00313044,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299691,-0.86943,-1.9193,0.0001266,-0.00313091,9.20296e-05,0,0,0,0,0,0,
0,0,0.029971,-0.869429,-1.9193,0.0001266,-0.00313139,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299729,-0.869429,-1.9193,0.0001266,-0.00313187,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299748,-0.869429,-1.9193,0.0001266,-0.00313234,9.20296e-05,0,0,0,0,0,0,
0,0,0.0299767,-0.869428,-1.9193,0.0001266,-0.00313282,9.2268e-05,0,0,0,0,0,0,
0,0,0.0299786,-0.869428,-1.9193,0.0001266,-0.0031333,9.2268e-05,0,0,0,0,0,0,
0,0,0.0299805,-0.869427,-1.9193,0.0001266,-0.00313377,9.2268e-05,0,0,0,0,0,0,
0,0,0.0299824,-0.869426,-1.9193,0.0001266,-0.00313425,9.2268e-05,0,0,0,0,0,0,
0,0,0.0299843,-0.869426,-1.9193,0.000126362,-0.00313473,9.2268e-05,0,0,0,0,0,0,
0,0,0.0299862,-0.869425,-1.9193,0.000126362,-0.0031352,9.2268e-05,0,0,0,0,0,0,
0,0,0.0299881,-0.869425,-1.9193,0.000126362,-0.00313568,9.2268e-05,0,0,0,0,0,0,
0,0,0.0299901,-0.869424,-1.9193,0.000126362,-0.00313616,9.2268e-05,0,0,0,0,0,0,
0,0,0.029992,-0.869424,-1.9193,0.000126362,-0.00313663,9.2268e-05,0,0,0,0,0,0,
0,0,0.0299939,-0.869423,-1.9193,0.000126362,-0.00313711,9.2268e-05,0,0,0,0,0,0,
0,0,0.0299958,-0.869423,-1.9193,0.0001266,-0.00313759,9.2268e-05,0,0,0,0,0,0,
0,0,0.0299977,-0.869422,-1.9193,0.0001266,-0.00313807,9.2268e-05,0,0,0,0,0,0,
