Trajectory Recorded at ,Wed Oct 28 16:23:25 2020,Duration: 8.45258s

Time Stamp,Time Stamp,Position,Position,Position,Position,Position,Position,Velocity,Velocity,Velocity,Velocity,Velocity,Velocity
seconds,nseconds,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,
1603898607,53508402,-1.70964,-1.5697,0.937013,0.0454776,1.55227,0.628386,-0,0,-0,0,0,0,
1603898607,55804020,-1.70968,-1.56971,0.936941,0.0455257,1.55224,0.62835,-0,0,-0,0,0,0,
1603898607,57666115,-1.70968,-1.56974,0.936989,0.0454895,1.55225,0.62841,-0,0,-0,0,0,0,
1603898607,59542605,-1.7097,-1.56973,0.936953,0.0454776,1.55222,0.62841,-0,0,-0,0,0,0,
1603898607,61497446,-1.70968,-1.56975,0.936977,0.0454656,1.55224,0.628446,-0,0,-0,0,0,0,
1603898607,63504152,-1.70965,-1.56975,0.936965,0.0455133,1.55227,0.62841,-0,0,-0,0,0,0,
1603898607,65508369,-1.70968,-1.56974,0.936953,0.0455257,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,67498373,-1.70968,-1.56974,0.936977,0.0455014,1.55223,0.628422,-0,0,-0,0,0,0,
1603898607,69501421,-1.70968,-1.56971,0.936941,0.0455133,1.55225,0.62841,-0,0,-0,0,0,0,
1603898607,71507629,-1.7097,-1.56975,0.936953,0.0454776,1.55223,0.628386,-0,0,-0,0,0,0,
1603898607,73506934,-1.70966,-1.56971,0.936941,0.0454895,1.55223,0.628338,-0,0,-0,0,0,0,
1603898607,75498569,-1.70968,-1.56973,0.936941,0.0454895,1.55221,0.62841,-0,0,-0,0,0,0,
1603898607,77501013,-1.70966,-1.56968,0.936977,0.0454656,1.55222,0.628362,-0,0,-0,0,0,0,
1603898607,79495520,-1.70965,-1.5697,0.936965,0.0455133,1.55224,0.628386,-0,0,-0,0,0,0,
1603898607,81499843,-1.7097,-1.56974,0.936941,0.0454895,1.55221,0.628398,-0,0,-0,0,0,0,
1603898607,83500158,-1.70968,-1.56974,0.936965,0.0455376,1.55223,0.628386,-0,0,-0,0,0,0,
1603898607,85499774,-1.70967,-1.56974,0.936941,0.0454656,1.55219,0.628398,-0,0,-0,0,0,0,
1603898607,87498130,-1.70966,-1.56974,0.936965,0.0454537,1.55224,0.628398,-0,0,-0,0,0,0,
1603898607,89512636,-1.70968,-1.56971,0.936953,0.0455133,1.55224,0.628422,-0,0,-0,0,0,0,
1603898607,91499550,-1.7097,-1.56973,0.936989,0.0455133,1.55224,0.628338,-0,0,-0,0,0,0,
1603898607,93501160,-1.70971,-1.56971,0.936989,0.0455133,1.55225,0.628362,-0,0,-0,0,0,0,
1603898607,95501776,-1.70968,-1.56975,0.936977,0.0455257,1.55225,0.62841,-0,0,-0,0,0,0,
1603898607,97503888,-1.70967,-1.5697,0.936953,0.0454537,1.55221,0.628386,-0,0,-0,0,0,0,
1603898607,99502877,-1.70965,-1.56973,0.936965,0.0454895,1.55223,0.628386,-0,0,-0,0,0,0,
1603898607,101500649,-1.70968,-1.56973,0.936965,0.0454656,1.55221,0.628374,-0,0,-0,0,0,0,
1603898607,103503179,-1.70968,-1.56971,0.936965,0.0454537,1.55224,0.628362,-0,0,-0,0,0,0,
1603898607,105501584,-1.70968,-1.5697,0.936989,0.0454537,1.55223,0.628398,-0,0,-0,0,0,0,
1603898607,107499329,-1.7097,-1.56969,0.936989,0.0455014,1.55225,0.628362,-0,0,-0,0,0,0,
1603898607,109496964,-1.7097,-1.56973,0.936941,0.0455133,1.55218,0.628374,-0,0,-0,0,0,0,
1603898607,111504205,-1.7097,-1.56973,0.936965,0.0454895,1.55222,0.62841,-0,0,-0,0,0,0,
1603898607,113504141,-1.70968,-1.56973,0.936989,0.0454776,1.55222,0.628362,-0,0,-0,0,0,0,
1603898607,115499647,-1.70968,-1.56974,0.936977,0.0454776,1.55222,0.628362,-0,0,-0,0,0,0,
1603898607,117497217,-1.7097,-1.56975,0.936965,0.0454656,1.55224,0.628398,-0,0,-0,0,0,0,
1603898607,119494867,-1.70968,-1.56974,0.936977,0.0454895,1.55219,0.628386,-0,0,-0,0,0,0,
1603898607,121498691,-1.70966,-1.56971,0.936989,0.0455014,1.55227,0.628386,-0,0,-0,0,0,0,
1603898607,123495354,-1.70967,-1.56975,0.936977,0.0454776,1.55221,0.62841,-0,0,-0,0,0,0,
1603898607,125507769,-1.7097,-1.56973,0.936965,0.0454537,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,127544346,-1.70968,-1.56973,0.936965,0.0454656,1.55224,0.628362,-0,0,-0,0,0,0,
1603898607,129504143,-1.70971,-1.56973,0.936977,0.0454895,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,131532716,-1.70966,-1.56973,0.936953,0.0454656,1.55221,0.628422,-0,0,-0,0,0,0,
1603898607,133515753,-1.70967,-1.56971,0.936965,0.0454895,1.55222,0.628374,-0,0,-0,0,0,0,
1603898607,135505881,-1.7097,-1.56975,0.936977,0.0454537,1.55224,0.628386,-0,0,-0,0,0,0,
1603898607,137506431,-1.70967,-1.56973,0.937001,0.0454895,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,139501549,-1.7097,-1.56973,0.936965,0.0454776,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,141504224,-1.70968,-1.5697,0.936941,0.0455014,1.55221,0.628362,-0,0,-0,0,0,0,
1603898607,143518294,-1.70967,-1.5697,0.936989,0.0454537,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,145560103,-1.70967,-1.56968,0.936989,0.0454895,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,147510255,-1.70968,-1.56975,0.936965,0.0454895,1.55227,0.628398,-0,0,-0,0,0,0,
1603898607,149505570,-1.7097,-1.56974,0.936977,0.0455014,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,151502949,-1.70968,-1.56973,0.936953,0.0454895,1.55221,0.628398,-0,0,-0,0,0,0,
1603898607,153514489,-1.7097,-1.56971,0.936953,0.0454656,1.55227,0.62835,-0,0,-0,0,0,0,
1603898607,155507056,-1.70968,-1.56973,0.936989,0.0454895,1.55223,0.62835,-0,0,-0,0,0,0,
1603898607,157500124,-1.7097,-1.56969,0.936953,0.0455133,1.55225,0.628386,-0,0,-0,0,0,0,
1603898607,159501320,-1.70966,-1.56969,0.936953,0.0454895,1.55223,0.62841,-0,0,-0,0,0,0,
1603898607,161506707,-1.70965,-1.5697,0.936929,0.0454895,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,163506053,-1.70966,-1.56975,0.936989,0.0454537,1.55221,0.628422,-0,0,-0,0,0,0,
1603898607,165504612,-1.70966,-1.56971,0.936953,0.0454537,1.55224,0.628386,-0,0,-0,0,0,0,
1603898607,167499303,-1.70968,-1.56975,0.936941,0.0455133,1.55224,0.628422,-0,0,-0,0,0,0,
1603898607,169507206,-1.70968,-1.56974,0.936977,0.0454776,1.55223,0.628386,-0,0,-0,0,0,0,
1603898607,171502883,-1.70968,-1.56975,0.936989,0.0455014,1.55227,0.628386,-0,0,-0,0,0,0,
1603898607,173505493,-1.70968,-1.56969,0.936977,0.0455257,1.55222,0.628374,-0,0,-0,0,0,0,
1603898607,175502424,-1.70968,-1.56973,0.936941,0.0454895,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,177506467,-1.70966,-1.56973,0.936965,0.0454537,1.55223,0.628398,-0,0,-0,0,0,0,
1603898607,179507040,-1.70967,-1.56973,0.936977,0.0454537,1.55222,0.62835,-0,0,-0,0,0,0,
1603898607,181495400,-1.70967,-1.5697,0.936965,0.0455014,1.55224,0.628338,-0,0,-0,0,0,0,
1603898607,183504055,-1.70966,-1.56967,0.936965,0.0454895,1.55223,0.628362,-0,0,-0,0,0,0,
1603898607,185502010,-1.70966,-1.5697,0.936977,0.0454895,1.55224,0.628362,-0,0,-0,0,0,0,
1603898607,187500898,-1.70971,-1.56975,0.936941,0.0454895,1.55224,0.628386,-0,0,-0,0,0,0,
1603898607,189510099,-1.70971,-1.56971,0.936989,0.0454656,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,191500904,-1.70967,-1.56973,0.936941,0.0454776,1.55228,0.628362,-0,0,-0,0,0,0,
1603898607,193502851,-1.70971,-1.5697,0.936965,0.0454656,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,195506554,-1.70968,-1.56973,0.936977,0.0454895,1.55222,0.62835,-0,0,-0,0,0,0,
1603898607,197503311,-1.70967,-1.56974,0.936965,0.0454537,1.55222,0.628362,-0,0,-0,0,0,0,
1603898607,199509353,-1.70968,-1.56973,0.936977,0.0454895,1.55223,0.628422,-0,0,-0,0,0,0,
1603898607,201502218,-1.70967,-1.5697,0.936965,0.0454895,1.55224,0.62835,-0,0,-0,0,0,0,
1603898607,203498963,-1.70968,-1.56973,0.936953,0.0454895,1.55225,0.628386,-0,0,-0,0,0,0,
1603898607,205499516,-1.70967,-1.56971,0.936989,0.0454776,1.55222,0.628362,-0,0,-0,0,0,0,
1603898607,207497204,-1.7097,-1.56973,0.936989,0.0454656,1.55225,0.62841,-0,0,-0,0,0,0,
1603898607,209502097,-1.70968,-1.56971,0.936989,0.0455014,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,211497382,-1.70968,-1.56974,0.936953,0.0455014,1.55223,0.628362,-0,0,-0,0,0,0,
1603898607,213495565,-1.70968,-1.56971,0.936953,0.0455014,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,215498010,-1.70971,-1.56974,0.936941,0.0454537,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,217495077,-1.70968,-1.56975,0.936941,0.0454656,1.55221,0.628386,-0,0,-0,0,0,0,
1603898607,219490103,-1.70971,-1.56971,0.936977,0.0454776,1.55224,0.62835,-0,0,-0,0,0,0,
1603898607,221490115,-1.70968,-1.56974,0.936941,0.0454418,1.55227,0.628386,-0,0,-0,0,0,0,
1603898607,223494672,-1.7097,-1.56974,0.936953,0.0454537,1.55216,0.628362,-0,0,-0,0,0,0,
1603898607,225519174,-1.70968,-1.5697,0.936953,0.0455014,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,227519606,-1.7097,-1.5697,0.936941,0.0454656,1.55228,0.628386,-0,0,-0,0,0,0,
1603898607,229489286,-1.70968,-1.56971,0.936977,0.0454895,1.55225,0.628374,-0,0,-0,0,0,0,
1603898607,231488628,-1.7097,-1.56973,0.936965,0.0454895,1.55221,0.628422,-0,0,-0,0,0,0,
1603898607,233496786,-1.70967,-1.56971,0.936989,0.0454776,1.55225,0.628386,-0,0,-0,0,0,0,
1603898607,235490022,-1.70968,-1.56973,0.936953,0.0455133,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,237487512,-1.7097,-1.56974,0.936977,0.0454776,1.55221,0.628374,-0,0,-0,0,0,0,
1603898607,239490854,-1.70972,-1.5697,0.936977,0.0454895,1.55225,0.628398,-0,0,-0,0,0,0,
1603898607,241506034,-1.70967,-1.56969,0.936977,0.0454895,1.55225,0.628422,-0,0,-0,0,0,0,
1603898607,243489650,-1.70967,-1.56975,0.936977,0.0454656,1.55221,0.628362,-0,0,-0,0,0,0,
1603898607,245540553,-1.70968,-1.56973,0.936965,0.0455133,1.55221,0.62841,-0,0,-0,0,0,0,
1603898607,247522583,-1.7097,-1.56973,0.936953,0.0454776,1.55221,0.628422,-0,0,-0,0,0,0,
1603898607,249509918,-1.7097,-1.56971,0.936965,0.0454895,1.55228,0.628374,-0,0,-0,0,0,0,
1603898607,251494542,-1.7097,-1.5697,0.936941,0.0455133,1.55227,0.628386,-0,0,-0,0,0,0,
1603898607,253491450,-1.70967,-1.56971,0.936989,0.0455376,1.55224,0.628362,-0,0,-0,0,0,0,
1603898607,255494677,-1.7097,-1.56974,0.936965,0.0454895,1.55223,0.628398,-0,0,-0,0,0,0,
1603898607,257498541,-1.70971,-1.56975,0.936989,0.0454656,1.55223,0.62841,-0,0,-0,0,0,0,
1603898607,259497526,-1.70966,-1.5697,0.936977,0.0454299,1.55225,0.628386,-0,0,-0,0,0,0,
1603898607,261502376,-1.70968,-1.56973,0.936941,0.0454895,1.55227,0.62841,-0,0,-0,0,0,0,
1603898607,263495311,-1.70971,-1.56975,0.936917,0.0455133,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,265503389,-1.70967,-1.56971,0.936953,0.0454537,1.55224,0.628338,-0,0,-0,0,0,0,
1603898607,267503307,-1.70967,-1.56969,0.936977,0.0455133,1.55224,0.628398,-0,0,-0,0,0,0,
1603898607,269493763,-1.70967,-1.56976,0.936953,0.0455133,1.55223,0.628386,-0,0,-0,0,0,0,
1603898607,271491645,-1.7097,-1.56973,0.936953,0.0454776,1.55218,0.628374,-0,0,-0,0,0,0,
1603898607,273499796,-1.70973,-1.56975,0.936965,0.0454895,1.55223,0.628362,-0,0,-0,0,0,0,
1603898607,275489167,-1.70968,-1.56973,0.936965,0.0454776,1.55224,0.628362,-0,0,-0,0,0,0,
1603898607,277494862,-1.70968,-1.56974,0.936929,0.0455014,1.55224,0.628398,-0,0,-0,0,0,0,
1603898607,279500524,-1.70968,-1.5697,0.936965,0.0455133,1.55224,0.628398,-0,0,-0,0,0,0,
1603898607,281504137,-1.70967,-1.56974,0.936965,0.0455014,1.55219,0.628338,-0,0,-0,0,0,0,
1603898607,283499778,-1.70968,-1.56973,0.936953,0.0454776,1.55225,0.628374,-0,0,-0,0,0,0,
1603898607,285503064,-1.7097,-1.56973,0.936989,0.0454895,1.55223,0.62835,-0,0,-0,0,0,0,
1603898607,287493026,-1.70967,-1.56974,0.936965,0.0454776,1.55224,0.628398,-0,0,-0,0,0,0,
1603898607,289499640,-1.70966,-1.5697,0.936977,0.0454776,1.55225,0.628374,-0,0,-0,0,0,0,
1603898607,291509343,-1.7097,-1.56969,0.936989,0.0455133,1.55224,0.628386,-0,0,-0,0,0,0,
1603898607,293497981,-1.70966,-1.56974,0.936965,0.0454175,1.55224,0.628398,-0,0,-0,0,0,0,
1603898607,295500635,-1.7097,-1.5697,0.936989,0.0454895,1.55224,0.628386,-0,0,-0,0,0,0,
1603898607,297500949,-1.70966,-1.56973,0.936977,0.0455133,1.55221,0.628386,-0,0,-0,0,0,0,
1603898607,299495942,-1.70967,-1.5697,0.936941,0.0454895,1.55221,0.628398,-0,0,-0,0,0,0,
1603898607,301511778,-1.70966,-1.56971,0.936989,0.0455133,1.55222,0.628362,-0,0,-0,0,0,0,
1603898607,303496223,-1.70971,-1.56971,0.936977,0.0454776,1.55227,0.628386,-0,0,-0,0,0,0,
1603898607,305502323,-1.70967,-1.56973,0.936953,0.0455133,1.55223,0.628398,-0,0,-0,0,0,0,
1603898607,307497715,-1.70968,-1.56971,0.936965,0.0454895,1.55224,0.628434,-0,0,-0,0,0,0,
1603898607,309495634,-1.70968,-1.56973,0.936989,0.0454418,1.55225,0.628398,-0,0,-0,0,0,0,
1603898607,311497400,-1.70971,-1.56971,0.936989,0.0454895,1.55222,0.628398,-0,0,-0,0,0,0,
1603898607,313499605,-1.70966,-1.56973,0.936989,0.0455257,1.55228,0.628398,-0,0,-0,0,0,0,
1603898607,315500547,-1.70965,-1.56973,0.936929,0.0454895,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,317496659,-1.70966,-1.56971,0.936953,0.0455133,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,319490751,-1.70968,-1.56974,0.936965,0.0454895,1.55224,0.628362,-0,0,-0,0,0,0,
1603898607,321494014,-1.70971,-1.56975,0.936989,0.0454776,1.55223,0.628398,-0,0,-0,0,0,0,
1603898607,323505259,-1.7097,-1.5697,0.936977,0.0454656,1.55222,0.628374,-0,0,-0,0,0,0,
1603898607,325512963,-1.70967,-1.56973,0.936977,0.0455133,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,327514952,-1.70967,-1.56975,0.936965,0.0454776,1.55221,0.628374,-0,0,-0,0,0,0,
1603898607,329494980,-1.70967,-1.56973,0.936965,0.0454656,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,331496501,-1.7097,-1.56973,0.936965,0.0454895,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,333489318,-1.70968,-1.56973,0.936977,0.0454776,1.55224,0.628386,-0,0,-0,0,0,0,
1603898607,335501843,-1.70966,-1.56974,0.936965,0.0455014,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,337497761,-1.70968,-1.56969,0.936977,0.0454776,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,339496043,-1.70968,-1.56975,0.936965,0.0454895,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,341490740,-1.70967,-1.56971,0.936953,0.0454776,1.55225,0.628362,-0,0,-0,0,0,0,
1603898607,343494390,-1.70968,-1.56973,0.936965,0.0454656,1.55225,0.62841,-0,0,-0,0,0,0,
1603898607,345515778,-1.7097,-1.56971,0.936941,0.0455014,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,347520611,-1.70965,-1.56969,0.936977,0.0454776,1.55221,0.628386,-0,0,-0,0,0,0,
1603898607,349498007,-1.70967,-1.56973,0.936989,0.0454656,1.55224,0.628398,-0,0,-0,0,0,0,
1603898607,351496863,-1.70966,-1.56973,0.936965,0.0455133,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,353502051,-1.70968,-1.56971,0.936953,0.0454895,1.55225,0.62841,-0,0,-0,0,0,0,
1603898607,355495704,-1.70968,-1.5697,0.936953,0.0454895,1.55221,0.628338,-0,0,-0,0,0,0,
1603898607,357493764,-1.7097,-1.56973,0.936953,0.0454656,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,359504636,-1.70967,-1.56974,0.936989,0.0454895,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,361495266,-1.70971,-1.56971,0.936977,0.0454895,1.55225,0.628386,-0,0,-0,0,0,0,
1603898607,363493628,-1.70968,-1.56975,0.936977,0.0454895,1.55223,0.628398,-0,0,-0,0,0,0,
1603898607,365490024,-1.7097,-1.56975,0.936965,0.0454895,1.55227,0.628386,-0,0,-0,0,0,0,
1603898607,367494449,-1.70966,-1.56971,0.937001,0.0454895,1.55222,0.628362,-0,0,-0,0,0,0,
1603898607,369504887,-1.7097,-1.56975,0.936965,0.0454537,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,371495207,-1.70968,-1.56974,0.936989,0.0454776,1.55225,0.628374,-0,0,-0,0,0,0,
1603898607,373490706,-1.7097,-1.56973,0.936989,0.0454895,1.55221,0.628374,-0,0,-0,0,0,0,
1603898607,375491266,-1.70971,-1.56971,0.936977,0.0454656,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,377494191,-1.7097,-1.56969,0.936941,0.0455014,1.55221,0.628362,-0,0,-0,0,0,0,
1603898607,379486779,-1.70967,-1.5697,0.936965,0.0454656,1.55225,0.62841,-0,0,-0,0,0,0,
1603898607,381486516,-1.70967,-1.56974,0.936965,0.0454776,1.55221,0.628422,-0,0,-0,0,0,0,
1603898607,383490264,-1.70971,-1.5697,0.936977,0.0454895,1.55225,0.628386,-0,0,-0,0,0,0,
1603898607,385489192,-1.70968,-1.5697,0.936965,0.0454776,1.55225,0.628374,-0,0,-0,0,0,0,
1603898607,387486879,-1.70967,-1.56973,0.936977,0.0455014,1.55224,0.628362,-0,0,-0,0,0,0,
1603898607,389495130,-1.70971,-1.56975,0.936953,0.0454895,1.55222,0.628362,-0,0,-0,0,0,0,
1603898607,391502878,-1.70968,-1.56971,0.936941,0.0455014,1.55225,0.628374,-0,0,-0,0,0,0,
1603898607,393506638,-1.7097,-1.5697,0.936965,0.0454895,1.55223,0.628386,-0,0,-0,0,0,0,
1603898607,395494632,-1.70968,-1.56975,0.936965,0.0454776,1.55224,0.628398,-0,0,-0,0,0,0,
1603898607,397511463,-1.70968,-1.56969,0.936977,0.0454537,1.55225,0.628362,-0,0,-0,0,0,0,
1603898607,399508369,-1.70967,-1.5697,0.936953,0.0454656,1.55224,0.628422,-0,0,-0,0,0,0,
1603898607,401707776,-1.70971,-1.5697,0.936965,0.0455133,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,403791779,-1.70967,-1.56973,0.936965,0.0454895,1.55227,0.62841,-0,0,-0,0,0,0,
1603898607,405522700,-1.70965,-1.56971,0.936941,0.0454537,1.55223,0.628362,-0,0,-0,0,0,0,
1603898607,407496543,-1.70968,-1.56971,0.936989,0.0454895,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,409504506,-1.70968,-1.56974,0.936989,0.0454895,1.55228,0.628386,-0,0,-0,0,0,0,
1603898607,411496072,-1.7097,-1.56971,0.936965,0.0454776,1.55221,0.628386,-0,0,-0,0,0,0,
1603898607,413488032,-1.7097,-1.56974,0.936953,0.0454895,1.55221,0.628374,-0,0,-0,0,0,0,
1603898607,415489041,-1.70967,-1.56968,0.936953,0.0454537,1.55225,0.628374,-0,0,-0,0,0,0,
1603898607,417497455,-1.70968,-1.56973,0.936953,0.0454299,1.55225,0.62841,-0,0,-0,0,0,0,
1603898607,419502865,-1.70967,-1.56969,0.936953,0.0455133,1.55218,0.628386,-0,0,-0,0,0,0,
1603898607,421505353,-1.70966,-1.5697,0.937013,0.0454895,1.55223,0.628362,-0,0,-0,0,0,0,
1603898607,423490039,-1.70967,-1.56971,0.937001,0.0455014,1.55219,0.628386,-0,0,-0,0,0,0,
1603898607,425532750,-1.7097,-1.56973,0.936965,0.0455014,1.55223,0.628398,-0,0,-0,0,0,0,
1603898607,427513488,-1.70968,-1.5697,0.936977,0.0454895,1.55223,0.628398,-0,0,-0,0,0,0,
1603898607,429490087,-1.70971,-1.56975,0.936989,0.0454776,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,431499160,-1.70967,-1.5697,0.936965,0.0454656,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,433492266,-1.7097,-1.56973,0.936965,0.0454776,1.55223,0.628374,-0,0,-0,0,0,0,
1603898607,435497305,-1.70968,-1.56969,0.936965,0.0455133,1.55227,0.628374,-0,0,-0,0,0,0,
1603898607,437633863,-1.7097,-1.56975,0.936953,0.0454895,1.55221,0.628386,-0,0,-0,0,0,0,
1603898607,439513555,-1.70966,-1.56971,0.936953,0.0454776,1.55225,0.628374,-0,0,-0,0,0,0,
1603898607,441494538,-1.7097,-1.56971,0.936941,0.0454895,1.55223,0.628398,-0,0,-0,0,0,0,
1603898607,443500484,-1.70966,-1.56973,0.936941,0.0455014,1.55222,0.628446,-0,0,-0,0,0,0,
1603898607,445513910,-1.70968,-1.56971,0.936965,0.0454776,1.55219,0.628398,-0,0,-0,0,0,0,
1603898607,447557820,-1.70965,-1.56974,0.936953,0.0455133,1.55223,0.628362,-0,0,-0,0,0,0,
1603898607,449523981,-1.70971,-1.56969,0.936929,0.0454776,1.55224,0.628362,-0,0,-0,0,0,0,
1603898607,451498286,-1.70968,-1.56971,0.936977,0.0454656,1.55222,0.628362,-0,0,-0,0,0,0,
1603898607,453492277,-1.70967,-1.56973,0.936965,0.0454537,1.55225,0.62841,-0,0,-0,0,0,0,
1603898607,455497385,-1.7097,-1.56976,0.936977,0.0455014,1.55222,0.628362,-0,0,-0,0,0,0,
1603898607,457507671,-1.70968,-1.5697,0.936977,0.0454776,1.55221,0.628374,-0,0,-0,0,0,0,
1603898607,459485558,-1.70966,-1.56975,0.936941,0.0454656,1.55219,0.628374,-0,0,-0,0,0,0,
1603898607,461498278,-1.70968,-1.56973,0.936977,0.0454537,1.55222,0.628374,-0,0,-0,0,0,0,
1603898607,463493868,-1.70968,-1.56971,0.936977,0.0454895,1.55221,0.628362,-0,0,-0,0,0,0,
1603898607,465494211,-1.70968,-1.56974,0.936989,0.0455257,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,467493255,-1.7097,-1.56971,0.937013,0.0454895,1.55219,0.628386,-0,0,-0,0,0,0,
1603898607,469487284,-1.70968,-1.56973,0.936965,0.0454656,1.55222,0.62835,-0,0,-0,0,0,0,
1603898607,471491605,-1.70967,-1.56973,0.936989,0.0455014,1.55221,0.628374,-0,0,-0,0,0,0,
1603898607,473494555,-1.70965,-1.56971,0.936965,0.0454776,1.55222,0.628374,-0,0,-0,0,0,0,
1603898607,475498237,-1.7097,-1.56973,0.936941,0.0455014,1.55222,0.62841,-0,0,-0,0,0,0,
1603898607,477486995,-1.70967,-1.56969,0.937001,0.0454776,1.55223,0.62841,-0,0,-0,0,0,0,
1603898607,479487172,-1.70968,-1.56971,0.936977,0.0454537,1.55224,0.628362,-0,0,-0,0,0,0,
1603898607,481484297,-1.70972,-1.56975,0.937001,0.0454895,1.55221,0.628422,-0,0,-0,0,0,0,
1603898607,483497406,-1.70967,-1.56976,0.936953,0.0454895,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,485490512,-1.70967,-1.56973,0.936965,0.0454776,1.55221,0.628386,-0,0,-0,0,0,0,
1603898607,487495086,-1.70966,-1.5697,0.936965,0.0454656,1.55222,0.62841,-0,0,-0,0,0,0,
1603898607,489497383,-1.7097,-1.56975,0.936965,0.0454537,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,491485057,-1.70971,-1.56974,0.936989,0.0454776,1.55223,0.628422,-0,0,-0,0,0,0,
1603898607,493486888,-1.70967,-1.56973,0.936977,0.0454776,1.55223,0.62841,-0,0,-0,0,0,0,
1603898607,495488503,-1.70967,-1.5697,0.936965,0.0454895,1.55221,0.628374,-0,0,-0,0,0,0,
1603898607,497496040,-1.7097,-1.56971,0.936965,0.0454656,1.55221,0.628374,-0,0,-0,0,0,0,
1603898607,499493059,-1.70968,-1.56974,0.936989,0.0454656,1.55223,0.628398,-0,0,-0,0,0,0,
1603898607,501495454,-1.70968,-1.56971,0.936989,0.0455014,1.55223,0.628422,-0,0,-0,0,0,0,
1603898607,503485683,-1.70968,-1.56976,0.936965,0.0455014,1.55221,0.62841,-0,0,-0,0,0,0,
1603898607,505496629,-1.70966,-1.56973,0.936989,0.0455133,1.55225,0.62841,-0,0,-0,0,0,0,
1603898607,507487272,-1.70967,-1.56974,0.936989,0.0454537,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,509490569,-1.70968,-1.56976,0.936977,0.0455133,1.55223,0.62835,-0,0,-0,0,0,0,
1603898607,511482294,-1.7097,-1.56975,0.936941,0.0455133,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,513494437,-1.70968,-1.56969,0.936977,0.0454776,1.55224,0.62841,-0,0,-0,0,0,0,
1603898607,515485573,-1.70966,-1.56974,0.936953,0.0454776,1.55221,0.628362,-0,0,-0,0,0,0,
1603898607,517485343,-1.7097,-1.56971,0.936965,0.0454656,1.55225,0.628374,-0,0,-0,0,0,0,
1603898607,519488059,-1.70968,-1.56973,0.936965,0.0454895,1.55219,0.628422,-0,0,-0,0,0,0,
1603898607,521491602,-1.70968,-1.56969,0.936965,0.0454537,1.55224,0.628458,-0,0,-0,0,0,0,
1603898607,523486879,-1.7097,-1.56971,0.936965,0.0454656,1.55225,0.628362,-0,0,-0,0,0,0,
1603898607,525513937,-1.70968,-1.56969,0.936953,0.0454895,1.55222,0.628422,-0,0,-0,0,0,0,
1603898607,527508036,-1.70968,-1.56973,0.936953,0.0454299,1.55224,0.628374,-0,0,-0,0,0,0,
1603898607,529506417,-1.70966,-1.56968,0.937001,0.0455014,1.55222,0.628386,-0,0,-0,0,0,0,
1603898607,531487556,-1.7097,-1.56971,0.936965,0.0455014,1.55223,0.62841,-0,0,-0,0,0,0,
1603898607,533487365,-1.70966,-1.56974,0.936953,0.0454895,1.55218,0.628386,-0,0,-0,0,0,0,
